,word,wakachi,category
7388,オーブン用クッキングペーパー,オーブン,"['Topic', 'Cafe in Sendai, Japan', 'Topic', 'Topic', 'Actor']"
7389,オーブン用クッキングペーパー,用,"['Topic', 'Social networking service', 'Topic']"
7390,オーブン用クッキングペーパー,クッキング,"['Cooking show', 'Topic', 'Company', 'Video game', 'TV program']"
7391,オーブン用クッキングペーパー,ペーパー,"['Film', '2012 film', 'Topic', 'Topic', 'Topic']"
7392,オーブンペーパ－,オーブンペーパ,[]
7393,クッキグシート,クッキグシート,[]
7394,焼き魚シート,焼き魚,[]
7395,焼き魚シート,シート,"['Song by Daddy Yankee, Erika Ender, and Luis Fonsi', 'Topic', 'Topic', 'Topic', 'Topic']"
7396,クックパー,クック,"['2016 film', 'Businessman', 'County in Illinois', 'Charter airline', 'Actress']"
7397,クックパー,パー,"['Topic', 'Snack', 'Singer', 'Bread', 'City in India']"
7398,オープンシート,オープン,"['Song by Rhye', 'Topic', 'Topic', 'Topic', 'Topic']"
7399,オープンシート,シート,"['Song by Daddy Yankee, Erika Ender, and Luis Fonsi', 'Topic', 'Topic', 'Topic', 'Topic']"
7400,敷紙,敷,"['Topic', 'City in Japan', 'Topic', 'Historical landmark in Kurashiki, Japan', 'Topic']"
7401,敷紙,紙,"['Topic', 'Tabloid', 'Topic', 'Topic', 'Topic']"
7402,オーブン用ペーパー,オーブン,"['Topic', 'Cafe in Sendai, Japan', 'Topic', 'Topic', 'Actor']"
7403,オーブン用ペーパー,用,"['Topic', 'Social networking service', 'Topic']"
7404,オーブン用ペーパー,ペーパー,"['Film', '2012 film', 'Topic', 'Topic', 'Topic']"
7405,クッキーングシート,クッキーングシート,[]
7406,パーチメントペーパー,パーチメントペーパー,[]
7407,ワックスペーパー,ワックス,"['Topic', 'Rapper', 'Topic', 'Topic', 'Actress']"
7408,ワックスペーパー,ペーパー,"['Film', '2012 film', 'Topic', 'Topic', 'Topic']"
7409,オープンペーパー,オープン,"['Song by Rhye', 'Topic', 'Topic', 'Topic', 'Topic']"
7410,オープンペーパー,ペーパー,"['Film', '2012 film', 'Topic', 'Topic', 'Topic']"
7411,クキングシート,クキングシート,[]
7412,クッキーグシート,クッキーグシート,[]
7413,クッキングシト,クッキングシト,[]
7414,シリコンペーパー,シリコン,"['1999 film', 'Region in California', 'American comedy series', 'Topic', 'Field of study']"
7415,シリコンペーパー,ペーパー,"['Film', '2012 film', 'Topic', 'Topic', 'Topic']"
7416,クッキンシート,クッキンシート,[]
7417,オーブン,オーブン,"['Topic', 'Cafe in Sendai, Japan', 'Topic', 'Topic', 'Actor']"
7418,オープン,オープン,"['Song by Rhye', 'Topic', 'Topic', 'Topic', 'Topic']"
7419,オーブン,オーブン,"['Topic', 'Cafe in Sendai, Japan', 'Topic', 'Topic', 'Actor']"
7420,スチームオーブン,スチーム,"['Literary genre', 'Municipality in Colorado', 'Company', 'Ski area in Steamboat Springs, Colorado', '2004 film']"
7421,スチームオーブン,オーブン,"['Topic', 'Cafe in Sendai, Japan', 'Topic', 'Topic', 'Actor']"
7422,グリル,グリル,"['Cooking method', 'Topic', 'Jewelry', 'Topic', 'Restaurant company']"
7423,魚焼グリル,魚,"['Animal', 'Topic', 'Fish', 'Topic', 'Food']"
7424,魚焼グリル,焼,"['Kushiyaki restaurant in Osaka, Japan', 'Topic', 'Topic', 'Manufacturer in Penn Street, England', 'Topic']"
7425,魚焼グリル,グリル,"['Cooking method', 'Topic', 'Jewelry', 'Topic', 'Restaurant company']"
7426,魚焼き器,魚,"['Animal', 'Topic', 'Fish', 'Topic', 'Food']"
7427,魚焼き器,焼き,"['Topic', 'Topic', 'Cooking technique', 'Topic', 'Topic']"
7428,魚焼き器,器,"['Topic', 'Topic', 'Topic', 'Web browser', 'Topic']"
7429,魚焼きグリル,魚,"['Animal', 'Topic', 'Fish', 'Topic', 'Food']"
7430,魚焼きグリル,焼き,"['Topic', 'Topic', 'Cooking technique', 'Topic', 'Topic']"
7431,魚焼きグリル,グリル,"['Cooking method', 'Topic', 'Jewelry', 'Topic', 'Restaurant company']"
7432,魚グリル,魚,"['Animal', 'Topic', 'Fish', 'Topic', 'Food']"
7433,魚グリル,グリル,"['Cooking method', 'Topic', 'Jewelry', 'Topic', 'Restaurant company']"
7434,ロースター,ロースター,"['Coffee roasters in Osaka, Japan', 'Topic', 'Village in England', 'Topic', 'Cafe']"
7435,フィッシュロースター,フィッシュロースター,[]
7436,焼網,焼,"['Kushiyaki restaurant in Osaka, Japan', 'Topic', 'Topic', 'Manufacturer in Penn Street, England', 'Topic']"
7437,焼網,網,"['Company', 'Sport', 'Topic', 'Topic', 'Topic']"
7438,網,網,"['Company', 'Sport', 'Topic', 'Topic', 'Topic']"
7439,焼き網,焼き,"['Topic', 'Topic', 'Cooking technique', 'Topic', 'Topic']"
7440,焼き網,網,"['Company', 'Sport', 'Topic', 'Topic', 'Topic']"
7441,トースター,トースター,"['Topic', 'Topic', 'Topic', '1998 film', 'Band']"
7442,オーブントースタ,オーブントースタ,['Topic']
7443,オープントースター,オープン,"['Song by Rhye', 'Topic', 'Topic', 'Topic', 'Topic']"
7444,オープントースター,トースター,"['Topic', 'Topic', 'Topic', '1998 film', 'Band']"
7445,オーブントースター,オーブン,"['Topic', 'Cafe in Sendai, Japan', 'Topic', 'Topic', 'Actor']"
7446,オーブントースター,トースター,"['Topic', 'Topic', 'Topic', '1998 film', 'Band']"
7447,くし,くし,"['Topic', 'Train station in Kurume, Japan', 'Hot spring in Ena, Japan', 'Topic', 'Sushi restaurant in Tokyo, Japan']"
7448,串,串,"['Culinary tool', 'Topic', 'File format', 'Dish', 'Topic']"
7449,クシ,クシ,"['Hokkaido', 'Topic', 'Boy group', 'Amphibians', 'Japanese football player']"
7450,櫛,櫛,"['Topic', 'Reptile', 'Insect', 'Topic', 'Comb']"
7451,丈串,丈,"['Fictional character', 'Plants', 'Manga series', 'Japanese actor', 'Sumo wrestler']"
7452,丈串,串,"['Culinary tool', 'Topic', 'File format', 'Dish', 'Topic']"
7453,クシ,クシ,"['Hokkaido', 'Topic', 'Boy group', 'Amphibians', 'Japanese football player']"
7454,竹串,竹,"['Plants', 'Animal', 'Topic', 'Surimi', 'Cultivated edible plant']"
7455,竹串,串,"['Culinary tool', 'Topic', 'File format', 'Dish', 'Topic']"
7456,ようじ,ようじ,"['Japanese actor', 'Topic', 'Ramen restaurant in Osaka, Japan', 'Japanese mangaka', 'Kitchen supply store in Tokyo, Japan']"
7457,つま楊枝,つま楊枝,[]
7458,竹くし,竹,"['Plants', 'Animal', 'Topic', 'Surimi', 'Cultivated edible plant']"
7459,竹くし,くし,"['Topic', 'Train station in Kurume, Japan', 'Hot spring in Ena, Japan', 'Topic', 'Sushi restaurant in Tokyo, Japan']"
7460,金串,金串,"['Plants', 'Plants', 'Izakaya restaurant in Akita, Japan', 'Yakitori restaurant in Osaka, Japan', 'Software']"
7461,たけ串,たけ,"['Japanese footballer', 'Sumo wrestler', 'Sumo wrestler', 'Japanese composer', 'Baseball catcher']"
7462,たけ串,串,"['Culinary tool', 'Topic', 'File format', 'Dish', 'Topic']"
7463,スティック,スティック,"['2003 film', '2002 film', 'Musical instrument', 'Publishing company', 'British artist']"
7464,タケ串,タケ,"['Japanese footballer', 'Vegetable', 'Plants', 'American jazz trumpeter', 'Fungus']"
7465,タケ串,串,"['Culinary tool', 'Topic', 'File format', 'Dish', 'Topic']"
7466,楊子,楊子,"['Chinese entrepreneur', 'Philosopher', 'Japanese actress', 'Chinese actress', 'Topic']"
7467,つまよう枝,つま,"['Topic', 'Toll road rest stop in Shimotsuma, Japan', 'Ophthalmologist in Higashihiroshima, Japan', 'Japanese film actress', 'Unagi restaurant in Yamagata, Japan']"
7468,つまよう枝,よう,"['Topic', 'Broadcast genre']"
7469,つまよう枝,枝,"['Topic', 'Topic', 'Cultivated edible plant', 'Topic', 'Airport in India']"
7470,楊枝,楊枝,"['Dessert restaurant', 'Topic']"
7471,爪楊枝,爪楊枝,['Topic']
7472,たけぐし,たけ,"['Japanese footballer', 'Sumo wrestler', 'Sumo wrestler', 'Japanese composer', 'Baseball catcher']"
7473,ホームベーカリー,ホーム,"['2017 film', 'Retail company', '2015 film', '2015 film', 'Website']"
7474,ホームベーカリー,ベーカリー,"['Topic', 'Film', 'Bakery in Kobe, Japan', 'Cafe company', 'Bakery in Tokyo, Japan']"
7475,パンケース,パン,"['Food', '1953 film', 'God', 'Food', 'Topic']"
7476,パンケース,ケース,"['2009 film', 'Topic', 'Topic', 'Topic', 'Topic']"
7477,HB,HB,"['Protein', 'Disorder', 'TV program', 'Writer', 'American model']"
7478,コンロ,コンロ,[]
7479,ガスコンロ,ガスコンロ,['Topic']
7480,ガス火,ガス,"['Topic', 'Vegetable', 'Fictional character', 'Topic', 'Topic']"
7481,ガス火,火,"['Topic', 'App', 'Mountain type', 'Topic', 'Drama series']"
7482,カセットコンロ,カセット,"['Media format', 'Electronic duo', 'Topic', 'Arcade game', 'Computer peripheral class']"
7483,カセットコンロ,コンロ,[]
7484,ガス台,ガス,"['Topic', 'Vegetable', 'Fictional character', 'Topic', 'Topic']"
7485,ガス台,台,"['Topic', 'Topic', 'Building function', 'Cable company', 'TV channel']"
7486,ライター,ライター,"['Topic', 'Topic', 'Topic', 'Topic', 'Disease']"
7487,バーナー,バーナー,"['Rapper', 'Topic', 'City in California', 'Topic', 'Community college in San Bernardino, California']"
7488,ガスバーナー,ガスバーナー,[]
7489,バナー,バナー,"['Topic', 'Fictional superhero', 'Horse breed', 'American rapper', 'Topic']"
7490,チャッカマン,チャッカマン,['Professional baseball player']
7491,ハンドバーナー,ハンド,"['Film', '2014 film', 'American drama series', 'Topic', 'Unit']"
7492,ハンドバーナー,バーナー,"['Rapper', 'Topic', 'City in California', 'Topic', 'Community college in San Bernardino, California']"
7493,フライパン,フライパン,"['Topic', 'Topic']"
7494,フライパン,フライパン,"['Topic', 'Topic']"
7495,テフロンフライパン,テフロン,[]
7496,テフロンフライパン,フライパン,"['Topic', 'Topic']"
7497,玉子焼き用フライパン,玉子,"['2017 film', ""Akechi Mitsuhide's daughter"", 'Dish', 'Topic', 'Animated series']"
7498,玉子焼き用フライパン,焼き,"['Topic', 'Topic', 'Cooking technique', 'Topic', 'Topic']"
7499,玉子焼き用フライパン,用,"['Topic', 'Social networking service', 'Topic']"
7500,玉子焼き用フライパン,フライパン,"['Topic', 'Topic']"
7501,玉子焼きフライパン,玉子,"['2017 film', ""Akechi Mitsuhide's daughter"", 'Dish', 'Topic', 'Animated series']"
7502,玉子焼きフライパン,焼き,"['Topic', 'Topic', 'Cooking technique', 'Topic', 'Topic']"
7503,玉子焼きフライパン,フライパン,"['Topic', 'Topic']"
7504,卵焼き用フライパン,卵焼き,"['Dish', 'Company']"
7505,卵焼き用フライパン,用,"['Topic', 'Social networking service', 'Topic']"
7506,卵焼き用フライパン,フライパン,"['Topic', 'Topic']"
7507,卵焼きフライパン,卵焼き,"['Dish', 'Company']"
7508,卵焼きフライパン,フライパン,"['Topic', 'Topic']"
7509,角型フライパン,角,"['Topic', 'Film', 'Topic', 'Animal', 'Mythical creature']"
7510,角型フライパン,型,"['Topic', 'Song by Ali Payami, Max Martin, Shellback, and Taylor Swift', 'Computing platform', 'Topic', 'File format']"
7511,角型フライパン,フライパン,"['Topic', 'Topic']"
7512,ミニフライパン,ミニ,"['Car model', 'Marque', 'Automobile model', 'Topic', 'Product line']"
7513,ミニフライパン,フライパン,"['Topic', 'Topic']"
7514,鉄フライパン,鉄,"['Chemical element', 'Film', 'Topic', 'Topic', 'Topic']"
7515,鉄フライパン,フライパン,"['Topic', 'Topic']"
7516,フライイパン,フライイパン,[]
7517,フライパンン,フライパンン,[]
7518,フラインパン,フラインパン,[]
7519,フパイパン,フパイパン,[]
7520,フライバン,フライ,"['1986 film', 'Company', 'Film', 'Airline', 'Boxing weight division']"
7521,フライバン,バン,"['Van', 'Financial services company', 'Bird', 'Bread', 'Manufacturing company']"
7522,フランパン,フラン,"['Rock band', 'Film', 'Dish', 'Currency', 'Chemical compound']"
7523,フランパン,パン,"['Food', '1953 film', 'God', 'Food', 'Topic']"
7524,フラウパン,フラウ,"['Company', 'Indonesian singer', 'Wine', 'Novelist', 'Village in the Netherlands']"
7525,フラウパン,パン,"['Food', '1953 film', 'God', 'Food', 'Topic']"
7526,プライパン,プライパン,[]
7527,フレイパン,フレイ,"['Rock band', 'American sitcom', 'American chef', 'American model', 'Wrestler']"
7528,フレイパン,パン,"['Food', '1953 film', 'God', 'Food', 'Topic']"
7529,フラパン,フラ,"['Topic', 'Commune in France', 'Italian painter', 'Railway station', 'Publishing company']"
7530,フラパン,パン,"['Food', '1953 film', 'God', 'Food', 'Topic']"
7531,玉子焼き器,玉子,"['2017 film', ""Akechi Mitsuhide's daughter"", 'Dish', 'Topic', 'Animated series']"
7532,玉子焼き器,焼き,"['Topic', 'Topic', 'Cooking technique', 'Topic', 'Topic']"
7533,玉子焼き器,器,"['Topic', 'Topic', 'Topic', 'Web browser', 'Topic']"
7534,玉子焼き機,玉子,"['2017 film', ""Akechi Mitsuhide's daughter"", 'Dish', 'Topic', 'Animated series']"
7535,玉子焼き機,焼き,"['Topic', 'Topic', 'Cooking technique', 'Topic', 'Topic']"
7536,玉子焼き機,機,"['Topic', 'Topic', 'Topic', 'Topic', 'Topic']"
7537,卵焼き器,卵焼き,"['Dish', 'Company']"
7538,卵焼き器,器,"['Topic', 'Topic', 'Topic', 'Web browser', 'Topic']"
7539,卵焼き機,卵焼き,"['Dish', 'Company']"
7540,卵焼き機,機,"['Topic', 'Topic', 'Topic', 'Topic', 'Topic']"
7541,卵焼きパン,卵焼き,"['Dish', 'Company']"
7542,卵焼きパン,パン,"['Food', '1953 film', 'God', 'Food', 'Topic']"
7543,エッグパン,エッグ,"['2009 film', 'Egg', 'Online retail company', 'Dish', 'Japanese animated series']"
7544,エッグパン,パン,"['Food', '1953 film', 'God', 'Food', 'Topic']"
7545,たこ焼きプレート,たこ焼き,"['Cooking method', 'Takoyaki restaurant in Osaka, Japan', 'Baseball outfielder', 'Baseball catcher', 'Takoyaki restaurant in Tokyo, Japan']"
7546,たこ焼きプレート,プレート,"['Dishware', 'Topic', 'Topic', 'Topic', 'Topic']"
7547,たこ焼器,たこ,"['Topic', 'Musical group', 'Topic', 'Topic', 'Confectionery in Awaji, Japan']"
7548,たこ焼器,焼,"['Kushiyaki restaurant in Osaka, Japan', 'Topic', 'Topic', 'Manufacturer in Penn Street, England', 'Topic']"
7549,たこ焼器,器,"['Topic', 'Topic', 'Topic', 'Web browser', 'Topic']"
7550,たこ焼き器,たこ焼き,"['Cooking method', 'Takoyaki restaurant in Osaka, Japan', 'Baseball outfielder', 'Baseball catcher', 'Takoyaki restaurant in Tokyo, Japan']"
7551,たこ焼き器,器,"['Topic', 'Topic', 'Topic', 'Web browser', 'Topic']"
7552,たこ焼き機,たこ焼き,"['Cooking method', 'Takoyaki restaurant in Osaka, Japan', 'Baseball outfielder', 'Baseball catcher', 'Takoyaki restaurant in Tokyo, Japan']"
7553,たこ焼き機,機,"['Topic', 'Topic', 'Topic', 'Topic', 'Topic']"
7554,タコ焼き器,タコ焼き,[]
7555,タコ焼き器,器,"['Topic', 'Topic', 'Topic', 'Web browser', 'Topic']"
7556,タコ焼き機,タコ焼き,[]
7557,タコ焼き機,機,"['Topic', 'Topic', 'Topic', 'Topic', 'Topic']"
7558,グリルパン,グリル,"['Cooking method', 'Topic', 'Jewelry', 'Topic', 'Restaurant company']"
7559,グリルパン,パン,"['Food', '1953 film', 'God', 'Food', 'Topic']"
7560,ヒートパン,ヒートパン,[]
7561,ホットサンドメーカー,ホット,"['2007 film', 'Cake', 'Rock band', 'Topic', 'Topic']"
7562,ホットサンドメーカー,サンド,"['2015 film', 'Food', 'Company', 'Ground Pokemon species', 'American singer']"
7563,ホットサンドメーカー,メーカー,"['Software', 'Topic', 'Company', 'Comics']"
7564,プレート,プレート,"['Dishware', 'Topic', 'Topic', 'Topic', 'Topic']"
7565,ホットプレート,ホット,"['2007 film', 'Cake', 'Rock band', 'Topic', 'Topic']"
7566,ホットプレート,プレート,"['Dishware', 'Topic', 'Topic', 'Topic', 'Topic']"
7567,ワッフルメーカー,ワッフル,"['Dish', 'Restaurant company', 'Cooking appliance', 'Dessert', 'Food']"
7568,ワッフルメーカー,メーカー,"['Software', 'Topic', 'Company', 'Comics']"
7569,ワッフルプレート,ワッフル,"['Dish', 'Restaurant company', 'Cooking appliance', 'Dessert', 'Food']"
7570,ワッフルプレート,プレート,"['Dishware', 'Topic', 'Topic', 'Topic', 'Topic']"
7571,モッフルメーカー,モッフルメーカー,[]
7572,オーブンプレート,オーブン,"['Topic', 'Cafe in Sendai, Japan', 'Topic', 'Topic', 'Actor']"
7573,オーブンプレート,プレート,"['Dishware', 'Topic', 'Topic', 'Topic', 'Topic']"
7574,鉄板,鉄板,"['Topic', '2007 film', 'Cuisine', 'Topic', '2007 film']"
7575,フライ返し,フライ,"['1986 film', 'Company', 'Film', 'Airline', 'Boxing weight division']"
7576,フライ返し,返し,"['Topic', 'Sex position', 'Topic', 'Kitchen utensil', 'Topic']"
7577,フライパン返し,フライパン,"['Topic', 'Topic']"
7578,フライパン返し,返し,"['Topic', 'Sex position', 'Topic', 'Kitchen utensil', 'Topic']"
7579,コテ,コテ,"['Spanish footballer', 'Topic', 'Japanese football player', 'Restaurant in Montlivault, France', 'Filmmaker']"
7580,テコ,テコ,"['Topic', 'South African footballer', 'Dinosaur', 'Town in Mexico', 'Nigerian film director']"
7581,蒸し器,蒸し器,['Topic']
7582,蒸し機,機,"['Topic', 'Topic', 'Topic', 'Topic', 'Topic']"
7583,むし器,むし,"['Hot spring in Ibusuki, Japan', 'Hot spring in Ibusuki, Japan', 'Shopping mall in Tokyo, Japan', 'Topic', 'Hot spring in Beppu, Japan']"
